timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2018-05-18 21:20:49.000000,2.786297e+07,,,,,,,,0
2018-05-18 21:20:50.000000,2.786323e+07,,,,,,,,0
2018-05-18 21:20:51.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:20:52.000000,2.786323e+07,,,,,,,,0
2018-05-18 21:20:53.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:20:54.000000,2.786323e+07,,,,,,,,0
2018-05-18 21:20:55.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:20:56.000000,2.786323e+07,,,,,,,,0
2018-05-18 21:20:57.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:20:58.000000,2.786323e+07,,,,,,,,0
2018-05-18 21:20:59.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:21:00.000000,2.786323e+07,,,,,,,,0
2018-05-18 21:21:01.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:21:02.000000,2.786323e+07,,,,,,,,0
2018-05-18 21:21:03.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:21:04.000000,2.786323e+07,,,,,,,,0
2018-05-18 21:21:05.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:21:06.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:07.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:21:08.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:09.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:21:10.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:11.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:21:12.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:13.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:21:14.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:15.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:21:16.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:17.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:21:18.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:19.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:21:20.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:21.000000,2.786298e+07,,,,,,,,0
2018-05-18 21:21:22.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:23.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:24.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:25.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:26.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:27.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:28.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:29.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:30.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:31.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:32.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:33.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:34.000000,2.786324e+07,,,,,,,,0
2018-05-18 21:21:35.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:36.000000,2.786325e+07,,,,,,,,0
2018-05-18 21:21:37.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:38.000000,2.786325e+07,,,,,,,,0
2018-05-18 21:21:39.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:40.000000,2.786325e+07,,,,,,,,0
2018-05-18 21:21:41.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:42.000000,2.786325e+07,,,,,,,,0
2018-05-18 21:21:43.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:44.000000,2.786325e+07,,,,,,,,0
2018-05-18 21:21:45.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:46.000000,2.786325e+07,,,,,,,,0
2018-05-18 21:21:47.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:48.000000,2.786325e+07,,,,,,,,0
2018-05-18 21:21:49.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:50.000000,2.786325e+07,,,,,,,,0
2018-05-18 21:21:51.000000,2.786299e+07,,,,,,,,0
2018-05-18 21:21:52.000000,2.786325e+07,,,,,,,,0
